Entity,Year,Code,Fossil_Fuels,Renewables,Income_Group,Target_Year,HasTarget,YearsToTarget,YearsToTarget_dec,Renewables_lag,YearsToTarget_dec_sq,Pred_Renewables
Japan,1991,JPN,64.23359,5.599554,High-income countries,2050,TRUE,59,5.9,5.367829,34.81,5.602854727762946
Japan,1992,JPN,65.25783,4.804954,High-income countries,2050,TRUE,58,5.8,5.599554,33.64,5.745480223335729
Japan,1993,JPN,60.614235,5.347902,High-income countries,2050,TRUE,57,5.7,4.804954,32.49,5.761627342528213
Japan,1994,JPN,64.71184,3.8872461,High-income countries,2050,TRUE,56,5.6,5.347902,31.359999999999996,5.584304539812147
Japan,1995,JPN,61.17839,4.4833183,High-income countries,2050,TRUE,55,5.5,3.8872461,30.25,4.911604697126243
Japan,1996,JPN,61.039417,4.3709464,High-income countries,2050,TRUE,54,5.4,4.4833183,29.160000000000004,5.090613212199095
Japan,1997,JPN,58.467743,4.772989,High-income countries,2050,TRUE,53,5.3,4.3709464,28.09,5.545559549601808
Japan,1998,JPN,58.01243,4.9614177,High-income countries,2050,TRUE,52,5.2,4.772989,27.040000000000003,6.070480902360963
Japan,1999,JPN,60.190212,4.6641335,High-income countries,2050,TRUE,51,5.1,4.9614177,26.009999999999998,5.799482801832267
Japan,2000,JPN,61.793083,4.6025443,High-income countries,2050,TRUE,50,5,4.6641335,25,5.710956054133172
Japan,2001,JPN,61.3291,4.5082464,High-income countries,2050,TRUE,49,4.9,4.6025443,24.010000000000005,5.507863072986059
Japan,2002,JPN,62.568108,4.513704,High-income countries,2050,TRUE,48,4.8,4.5082464,23.04,5.334676443888944
Japan,2003,JPN,68.679016,5.0984144,High-income countries,2050,TRUE,47,4.7,4.513704,22.090000000000003,4.846547137246985
Japan,2004,JPN,64.47525,5.0228124,High-income countries,2050,TRUE,46,4.6,5.0984144,21.159999999999997,5.911480934756374
Japan,2005,JPN,65.671646,4.5202856,High-income countries,2050,TRUE,45,4.5,5.0228124,20.25,5.600915182839512
Japan,2006,JPN,64.034874,5.0106277,High-income countries,2050,TRUE,44,4.4,4.5202856,19.360000000000003,5.5703316829134355
Japan,2007,JPN,67.73437,4.4989276,High-income countries,2050,TRUE,43,4.3,5.0106277,18.49,5.458785620860722
Japan,2008,JPN,70.11743,4.5608473,High-income countries,2050,TRUE,42,4.2,4.4989276,17.64,5.234459851331325
Japan,2009,JPN,66.61371,4.7555647,High-income countries,2050,TRUE,41,4.1,4.5608473,16.81,5.902334012021052
Japan,2010,JPN,64.48219,5.404294,High-income countries,2050,TRUE,40,4,4.7555647,16,6.247441179236882
Japan,2011,JPN,74.96559,5.44695,High-income countries,2050,TRUE,39,3.9,5.404294,15.209999999999999,5.263292635584875
Japan,2012,JPN,88.31671,5.379162,High-income countries,2050,TRUE,38,3.8,5.44695,14.44,4.4242851382419675
Japan,2013,JPN,87.57538,5.828955,High-income countries,2050,TRUE,37,3.7,5.379162,13.690000000000001,4.765489209998169
Japan,2014,JPN,87.40026,6.6044903,High-income countries,2050,TRUE,36,3.6,5.828955,12.96,4.696792542130502
Japan,2015,JPN,84.609566,7.685227,High-income countries,2050,TRUE,35,3.5,6.6044903,12.25,5.582286822277955
Japan,2016,JPN,84.06976,7.593001,High-income countries,2050,TRUE,34,3.4,7.685227,11.559999999999999,6.277733792370157
Japan,2017,JPN,82.136024,8.0285015,High-income countries,2050,TRUE,33,3.3,7.593001,10.889999999999999,6.4378755948283555
Japan,2018,JPN,79.27382,8.64989,High-income countries,2050,TRUE,32,3.2,8.0285015,10.240000000000002,7.371383924353536
Japan,2019,JPN,76.89039,8.8709755,High-income countries,2050,TRUE,31,3.1,8.64989,9.610000000000001,7.806744748674518
Japan,2020,JPN,76.654495,10.4574995,High-income countries,2050,TRUE,30,3,8.8709755,9,9.323462612834824
Japan,2021,JPN,73.966576,10.814117,High-income countries,2050,TRUE,29,2.9,10.4574995,8.41,9.558887384436819
Japan,2022,JPN,74.53703,11.154245,High-income countries,2050,TRUE,28,2.8,10.814117,7.839999999999999,9.773389359627073
Japan,2023,JPN,70.292915,11.965058,High-income countries,2050,TRUE,27,2.7,11.154245,7.290000000000001,11.1686264726568
Japan,2024,JPN,68.499466,12.697048,High-income countries,2050,TRUE,26,2.6,11.965058,6.760000000000001,11.616267874501851
Kazakhstan,1986,KAZ,94.38058,1.6330041,,2060,TRUE,74,7.4,1.8203561,54.760000000000005,
Kazakhstan,1987,KAZ,93.52248,1.9147109,,2060,TRUE,73,7.3,1.6330041,53.29,
Kazakhstan,1988,KAZ,92.09259,2.2537665,,2060,TRUE,72,7.2,1.9147109,51.84,
Kazakhstan,1989,KAZ,91.7534,2.3881145,,2060,TRUE,71,7.1,2.2537665,50.41,
Kazakhstan,1990,KAZ,91.57006,2.384452,,2060,TRUE,70,7,2.3881145,49,
Kazakhstan,1991,KAZ,91.000854,2.333137,Lower-middle-income countries,2060,TRUE,69,6.9,2.384452,47.61000000000001,2.032795100064896
Kazakhstan,1992,KAZ,91.18947,2.253821,Lower-middle-income countries,2060,TRUE,68,6.8,2.333137,46.239999999999995,2.0554281433836223
Kazakhstan,1993,KAZ,89.63365,2.8378155,Lower-middle-income countries,2060,TRUE,67,6.7,2.253821,44.89,2.2837308493670934
Kazakhstan,1994,KAZ,85.69157,3.8355906,Lower-middle-income countries,2060,TRUE,66,6.6,2.8378155,43.559999999999995,2.927228457585744
Kazakhstan,1995,KAZ,87.40512,3.8749096,Lower-middle-income countries,2060,TRUE,65,6.5,3.8355906,42.25,3.507589707600462
Kazakhstan,1996,KAZ,87.37679,3.917013,Lower-middle-income countries,2060,TRUE,64,6.4,3.8749096,40.96000000000001,3.276870308526078
Kazakhstan,1997,KAZ,86.92028,3.938252,Lower-middle-income countries,2060,TRUE,63,6.3,3.917013,39.69,3.636399443824823
Kazakhstan,1998,KAZ,87.49612,3.9496286,Lower-middle-income countries,2060,TRUE,62,6.2,3.938252,38.440000000000005,3.7876286529696914
Kazakhstan,1999,KAZ,87.03144,4.1968293,Lower-middle-income countries,2060,TRUE,61,6.1,3.9496286,37.209999999999994,3.6503604627584183
Kazakhstan,2000,KAZ,85.41828,5.678532,Lower-middle-income countries,2060,TRUE,60,6,4.1968293,36,4.270597713534009
Kazakhstan,2001,KAZ,85.40989,5.382101,Lower-middle-income countries,2060,TRUE,59,5.9,5.678532,34.81,5.133502407736816
Kazakhstan,2002,KAZ,84.759125,5.7665033,Lower-middle-income countries,2060,TRUE,58,5.8,5.382101,33.64,5.002059897200295
Kazakhstan,2003,KAZ,86.501724,5.07366,Lower-middle-income countries,2060,TRUE,57,5.7,5.7665033,32.49,5.216914246549506
Kazakhstan,2004,KAZ,87.96117,4.462796,Lower-middle-income countries,2060,TRUE,56,5.6,5.07366,31.359999999999996,4.808398287571408
Kazakhstan,2005,KAZ,88.42757,4.196375,Lower-middle-income countries,2060,TRUE,55,5.5,4.462796,30.25,4.1861515079310285
Kazakhstan,2006,KAZ,89.15713,3.8317413,Upper-middle-income countries,2060,TRUE,54,5.4,4.196375,29.160000000000004,3.7632168837173685
Kazakhstan,2007,KAZ,89.33698,3.612957,Upper-middle-income countries,2060,TRUE,53,5.3,3.8317413,28.09,3.3842634491201666
Kazakhstan,2008,KAZ,90.71562,3.1038141,Upper-middle-income countries,2060,TRUE,52,5.2,3.612957,27.040000000000003,3.4705567361538074
Kazakhstan,2009,KAZ,91.26127,3.1796055,Upper-middle-income countries,2060,TRUE,51,5.1,3.1038141,26.009999999999998,3.331412653401717
Kazakhstan,2010,KAZ,90.296425,3.4257126,Upper-middle-income countries,2060,TRUE,50,5,3.1796055,25,3.4777627262554986
Kazakhstan,2011,KAZ,90.89858,2.9484267,Upper-middle-income countries,2060,TRUE,49,4.9,3.4257126,24.010000000000005,3.1764475350977133
Kazakhstan,2012,KAZ,91.56919,2.7025409,Upper-middle-income countries,2060,TRUE,48,4.8,2.9484267,23.04,3.2109829324489754
Kazakhstan,2013,KAZ,91.65317,2.7091928,Upper-middle-income countries,2060,TRUE,47,4.7,2.7025409,22.090000000000003,3.3444354139836
Kazakhstan,2014,KAZ,91.260704,2.7433352,Upper-middle-income countries,2060,TRUE,46,4.6,2.7091928,21.159999999999997,2.9799079017808863
Kazakhstan,2015,KAZ,89.68791,3.7702856,Upper-middle-income countries,2060,TRUE,45,4.5,2.7433352,20.25,3.2141511082205803
Kazakhstan,2016,KAZ,87.34151,4.2456493,Upper-middle-income countries,2060,TRUE,44,4.4,3.7702856,19.360000000000003,4.04980856293815
Kazakhstan,2017,KAZ,88.71218,3.8153813,Upper-middle-income countries,2060,TRUE,43,4.3,4.2456493,18.49,4.294650470941915
Kazakhstan,2018,KAZ,89.82941,3.4451048,Upper-middle-income countries,2060,TRUE,42,4.2,3.8153813,17.64,4.216162633620012
Kazakhstan,2019,KAZ,89.583916,3.4471078,Upper-middle-income countries,2060,TRUE,41,4.1,3.4451048,16.81,3.729964931215072
Kazakhstan,2020,KAZ,89.00857,4.014204,Upper-middle-income countries,2060,TRUE,40,4,3.4471078,16,5.123914210730628
Kazakhstan,2021,KAZ,89.059784,3.779672,Upper-middle-income countries,2060,TRUE,39,3.9,4.014204,15.209999999999999,4.358751864962208
Kazakhstan,2022,KAZ,88.2944,3.9951282,Upper-middle-income countries,2060,TRUE,38,3.8,3.779672,14.44,4.280925720209978
Kazakhstan,2023,KAZ,87.25325,4.1786494,Upper-middle-income countries,2060,TRUE,37,3.7,3.9951282,13.690000000000001,5.273197425317151
Kazakhstan,2024,KAZ,85.07412,5.119867,Upper-middle-income countries,2060,TRUE,36,3.6,4.1786494,12.96,5.3091710532807355
Kuwait,2001,KWT,100,0,High-income countries,2060,TRUE,59,5.9,0,34.81,-0.8697020143756227
Kuwait,2002,KWT,100,0,High-income countries,2060,TRUE,58,5.8,0,33.64,-0.851996512036262
Kuwait,2003,KWT,100,0,High-income countries,2060,TRUE,57,5.7,0,32.49,-0.7422490471137166
Kuwait,2004,KWT,100,0,High-income countries,2060,TRUE,56,5.6,0,31.359999999999996,-0.509314575434102
Kuwait,2005,KWT,100,0,High-income countries,2060,TRUE,55,5.5,0,30.25,-0.6466146475097236
Kuwait,2006,KWT,100,0,High-income countries,2060,TRUE,54,5.4,0,29.160000000000004,-0.47541332247885393
Kuwait,2007,KWT,100,0,High-income countries,2060,TRUE,53,5.3,0,28.09,-0.5745781793440692
Kuwait,2008,KWT,100,0,High-income countries,2060,TRUE,52,5.2,0,27.040000000000003,-0.1955518219947212
Kuwait,2009,KWT,100,0,High-income countries,2060,TRUE,51,5.1,0,26.009999999999998,0.08491530879969034
Kuwait,2010,KWT,100,0,High-income countries,2060,TRUE,50,5,0,25,0.08198075588524567
Kuwait,2011,KWT,100,0,High-income countries,2060,TRUE,49,4.9,0,24.010000000000005,-0.33708330358202687
Kuwait,2012,KWT,100,0,High-income countries,2060,TRUE,48,4.8,0,23.04,0.10644096226657318
Kuwait,2013,KWT,99.9836,1.03764716e-4,High-income countries,2060,TRUE,47,4.7,0,22.090000000000003,0.426511588943816
Kuwait,2014,KWT,99.98465,0.0019076659,High-income countries,2060,TRUE,46,4.6,1.03764716e-4,21.159999999999997,0.01861159200053386
Kuwait,2015,KWT,99.98536,0.0027495127,High-income countries,2060,TRUE,45,4.5,0.0019076659,20.25,0.0750018564948487
Kuwait,2016,KWT,99.97147,0.026322374,High-income countries,2060,TRUE,44,4.4,0.0027495127,19.360000000000003,-0.05614297833947646
Kuwait,2017,KWT,99.94193,0.02848822,High-income countries,2060,TRUE,43,4.3,0.026322374,18.49,0.001507929996449775
Kuwait,2018,KWT,99.87859,0.0284528,High-income countries,2060,TRUE,42,4.2,0.02848822,17.64,0.34987371515111576
Kuwait,2019,KWT,99.86674,0.034754958,High-income countries,2060,TRUE,41,4.1,0.0284528,16.81,0.10686714662094587
Kuwait,2020,KWT,99.879425,0.037340067,High-income countries,2060,TRUE,40,4,0.034754958,16,1.4461292386532225
Kuwait,2021,KWT,99.74009,0.11131196,High-income countries,2060,TRUE,39,3.9,0.037340067,15.209999999999999,0.293890264945885
Kuwait,2022,KWT,97.7723,0.09280318,High-income countries,2060,TRUE,38,3.8,0.11131196,14.44,0.5559761211020398
Kuwait,2023,KWT,97.767914,0.083869755,High-income countries,2060,TRUE,37,3.7,0.09280318,13.690000000000001,1.278193519363386
Kuwait,2024,KWT,97.82112,0.075629674,High-income countries,2060,TRUE,36,3.6,0.083869755,12.96,0.9564803333007248
Latvia,1991,LVA,41.9469,11.502241,Upper-middle-income countries,2050,TRUE,59,5.9,14.555012,34.81,15.084919863983984
Latvia,1992,LVA,34.375004,12.317807,Lower-middle-income countries,2050,TRUE,58,5.8,11.502241,33.64,14.042041073727853
Latvia,1993,LVA,26.717556,16.319588,Lower-middle-income countries,2050,TRUE,57,5.7,12.317807,32.49,15.511786742392268
Latvia,1994,LVA,25.45045,19.400572,Lower-middle-income countries,2050,TRUE,56,5.6,16.319588,31.359999999999996,18.347964354164027
Latvia,1995,LVA,26.315788,18.407381,Lower-middle-income countries,2050,TRUE,55,5.5,19.400572,30.25,20.507818035793584
Latvia,1996,LVA,40.384617,12.483319,Lower-middle-income countries,2050,TRUE,54,5.4,18.407381,29.160000000000004,18.148380074815297
Latvia,1997,LVA,34.589798,19.779348,Lower-middle-income countries,2050,TRUE,53,5.3,12.483319,28.09,14.742282212822237
Latvia,1998,LVA,25.51724,26.660467,Lower-middle-income countries,2050,TRUE,52,5.2,19.779348,27.040000000000003,21.069647993404857
Latvia,1999,LVA,32.846714,19.963182,Lower-middle-income countries,2050,TRUE,51,5.1,26.660467,26.009999999999998,25.1035102314167
Latvia,2000,LVA,31.88406,20.890923,Lower-middle-income countries,2050,TRUE,50,5,19.963182,25,20.666416499841
Latvia,2001,LVA,33.723656,19.382118,Upper-middle-income countries,2050,TRUE,49,4.9,20.890923,24.010000000000005,20.617228296561496
Latvia,2002,LVA,37.531487,16.668165,Upper-middle-income countries,2050,TRUE,48,4.8,19.382118,23.04,19.174819586854056
Latvia,2003,LVA,41.057934,15.7831,Upper-middle-income countries,2050,TRUE,47,4.7,16.668165,22.090000000000003,16.98577897094237
Latvia,2004,LVA,31.769722,19.12099,Upper-middle-income countries,2050,TRUE,46,4.6,15.7831,21.159999999999997,17.493741493314424
Latvia,2005,LVA,30.487804,19.73044,Upper-middle-income countries,2050,TRUE,45,4.5,19.12099,20.25,19.880476592693203
Latvia,2006,LVA,42.944786,16.88405,Upper-middle-income countries,2050,TRUE,44,4.4,19.73044,19.360000000000003,19.26444098205407
Latvia,2007,LVA,40.7563,16.497044,Upper-middle-income countries,2050,TRUE,43,4.3,16.88405,18.49,17.33281270896994
Latvia,2008,LVA,39.089184,18.494394,Upper-middle-income countries,2050,TRUE,42,4.2,16.497044,17.64,17.596077940815455
Latvia,2009,LVA,36.086174,21.61602,High-income countries,2050,TRUE,41,4.1,18.494394,16.81,19.76089553726988
Latvia,2010,LVA,45.098038,19.887167,Upper-middle-income countries,2050,TRUE,40,4,21.61602,16,20.96025190918329
Latvia,2011,LVA,49.425285,18.85988,Upper-middle-income countries,2050,TRUE,39,3.9,19.887167,15.209999999999999,18.87185616627066
Latvia,2012,LVA,33.387356,24.022894,High-income countries,2050,TRUE,38,3.8,18.85988,14.44,20.30622874060915
Latvia,2013,LVA,43.064518,21.73094,High-income countries,2050,TRUE,37,3.7,24.022894,13.690000000000001,23.383918324618683
Latvia,2014,LVA,45.52529,18.95826,High-income countries,2050,TRUE,36,3.6,21.73094,12.96,21.085322213686187
Latvia,2015,LVA,49.819496,18.66318,High-income countries,2050,TRUE,35,3.5,18.95826,12.25,18.724044459064775
Latvia,2016,LVA,45.79439,21.13427,High-income countries,2050,TRUE,34,3.4,18.66318,11.559999999999999,18.772936567351508
Latvia,2017,LVA,27.490038,29.606857,High-income countries,2050,TRUE,33,3.3,21.13427,10.889999999999999,22.384233147786276
Latvia,2018,LVA,48.06548,22.38673,High-income countries,2050,TRUE,32,3.2,29.606857,10.240000000000002,26.792315291750562
Latvia,2019,LVA,50.46584,19.894075,High-income countries,2050,TRUE,31,3.1,22.38673,9.610000000000001,21.120760054297502
Latvia,2020,LVA,36.363636,24.893656,High-income countries,2050,TRUE,30,3,19.894075,9,22.04915309947239
Latvia,2021,LVA,36.41026,24.165041,High-income countries,2050,TRUE,29,2.9,24.893656,8.41,24.46937095463903
Latvia,2022,LVA,24.055666,26.645931,High-income countries,2050,TRUE,28,2.8,24.165041,7.839999999999999,25.173717692103303
Latvia,2023,LVA,22.291994,31.776415,High-income countries,2050,TRUE,27,2.7,26.645931,7.290000000000001,27.864124527508878
Latvia,2024,LVA,25.696594,29.669052,High-income countries,2050,TRUE,26,2.6,31.776415,6.760000000000001,30.90622465982105
Lithuania,1991,LTU,40.960163,0.45691967,Upper-middle-income countries,2050,TRUE,59,5.9,0.5898224,34.81,0.5387031596836942
Lithuania,1992,LTU,19.40701,0.66236657,Lower-middle-income countries,2050,TRUE,58,5.8,0.45691967,33.64,2.9685178925465703
Lithuania,1993,LTU,9.188801,1.0638648,Lower-middle-income countries,2050,TRUE,57,5.7,0.66236657,32.49,4.251289399567213
Lithuania,1994,LTU,16.393442,1.41775,Lower-middle-income countries,2050,TRUE,56,5.6,1.0638648,31.359999999999996,3.6670000398383458
Lithuania,1995,LTU,9.837278,1.0508637,Lower-middle-income countries,2050,TRUE,55,5.5,1.41775,30.25,4.595684591909951
Lithuania,1996,LTU,12.130542,0.8430853,Lower-middle-income countries,2050,TRUE,54,5.4,1.0508637,29.160000000000004,3.8434874943526243
Lithuania,1997,LTU,14.384989,0.82220954,Lower-middle-income countries,2050,TRUE,53,5.3,0.8430853,28.09,3.755654904391527
Lithuania,1998,LTU,18.542274,1.0830053,Lower-middle-income countries,2050,TRUE,52,5.2,0.82220954,27.040000000000003,3.5233451173275254
Lithuania,1999,LTU,21.483181,1.3141168,Lower-middle-income countries,2050,TRUE,51,5.1,1.0830053,26.009999999999998,3.229386437144735
Lithuania,2000,LTU,21.293798,1.209343,Lower-middle-income countries,2050,TRUE,50,5,1.3141168,25,3.696797256861416
Lithuania,2001,LTU,18.593315,1.0099819,Upper-middle-income countries,2050,TRUE,49,4.9,1.209343,24.010000000000005,3.3514755115599417
Lithuania,2002,LTU,16.19433,1.0099884,Upper-middle-income countries,2050,TRUE,48,4.8,1.0099819,23.04,3.460219172454609
Lithuania,2003,LTU,15.993624,0.89630085,Upper-middle-income countries,2050,TRUE,47,4.7,1.0099884,22.090000000000003,3.5883259982351015
Lithuania,2004,LTU,17.173334,1.1437074,Upper-middle-income countries,2050,TRUE,46,4.6,0.89630085,21.159999999999997,3.622256464661106
Lithuania,2005,LTU,25.104021,1.3632121,Upper-middle-income countries,2050,TRUE,45,4.5,1.1437074,20.25,2.882200398387834
Lithuania,2006,LTU,24.772163,1.5711005,Upper-middle-income countries,2050,TRUE,44,4.4,1.3632121,19.360000000000003,3.2424340199749064
Lithuania,2007,LTU,22.659733,2.2205682,Upper-middle-income countries,2050,TRUE,43,4.3,1.5711005,18.49,3.4989031575211986
Lithuania,2008,LTU,21.305326,2.4034102,Upper-middle-income countries,2050,TRUE,42,4.2,2.2205682,17.64,4.476512735086539
Lithuania,2009,LTU,21.243168,2.7367816,Upper-middle-income countries,2050,TRUE,41,4.1,2.4034102,16.81,4.893157478598294
Lithuania,2010,LTU,81.8,4.494437,Upper-middle-income countries,2050,TRUE,40,4,2.7367816,16,-0.8215776319602766
Lithuania,2011,LTU,73.882355,5.0893087,Upper-middle-income countries,2050,TRUE,39,3.9,4.494437,15.209999999999999,0.7994413655785957
Lithuania,2012,LTU,73.77778,5.6541977,High-income countries,2050,TRUE,38,3.8,5.0893087,14.44,1.8343545346168364
Lithuania,2013,LTU,63.48449,7.5562286,High-income countries,2050,TRUE,37,3.7,5.6541977,13.690000000000001,3.568897417891506
Lithuania,2014,LTU,59.07859,7.885273,High-income countries,2050,TRUE,36,3.6,7.5562286,12.96,4.9598430804176825
Lithuania,2015,LTU,60.283688,8.30786,High-income countries,2050,TRUE,35,3.5,7.885273,12.25,5.131766042405237
Lithuania,2016,LTU,42.148758,9.468398,High-income countries,2050,TRUE,34,3.4,8.30786,11.559999999999999,7.082930090368688
Lithuania,2017,LTU,28.932585,10.892091,High-income countries,2050,TRUE,33,3.3,9.468398,10.889999999999999,9.252190665399667
Lithuania,2018,LTU,24.657534,9.532973,High-income countries,2050,TRUE,32,3.2,10.892091,10.240000000000002,11.034882788602193
Lithuania,2019,LTU,26.047905,10.435635,High-income countries,2050,TRUE,31,3.1,9.532973,9.610000000000001,9.675755973376084
Lithuania,2020,LTU,45.319153,11.356285,High-income countries,2050,TRUE,30,3,10.435635,9,9.765729577505164
Lithuania,2021,LTU,39.069763,12.011003,High-income countries,2050,TRUE,29,2.9,11.356285,8.41,9.87242660977553
Lithuania,2022,LTU,25.247524,14.382126,High-income countries,2050,TRUE,28,2.8,12.011003,7.839999999999999,11.715388431827137
Lithuania,2023,LTU,16.506718,18.719112,High-income countries,2050,TRUE,27,2.7,14.382126,7.290000000000001,15.012435243164294
Lithuania,2024,LTU,19.67213,23.413942,High-income countries,2050,TRUE,26,2.6,18.719112,6.760000000000001,17.507630410928552
Luxembourg,1991,LUX,87.14286,0.69403476,High-income countries,2050,TRUE,59,5.9,0.628799,34.81,-0.8829245952109943
Luxembourg,1992,LUX,87.878784,0.57763827,High-income countries,2050,TRUE,58,5.8,0.69403476,33.64,-0.8316512083546872
Luxembourg,1993,LUX,88.05969,0.5722628,High-income countries,2050,TRUE,57,5.7,0.57763827,32.49,-0.8020136907751532
Luxembourg,1994,LUX,81.355934,0.7334844,High-income countries,2050,TRUE,56,5.6,0.5722628,31.359999999999996,-0.3121994922813016
Luxembourg,1995,LUX,77.55102,0.9003018,High-income countries,2050,TRUE,55,5.5,0.7334844,30.25,0.20766155118365237
Luxembourg,1996,LUX,82.22223,0.6160995,High-income countries,2050,TRUE,54,5.4,0.9003018,29.160000000000004,-0.3945299624680896
Luxembourg,1997,LUX,75.60976,0.85455,High-income countries,2050,TRUE,53,5.3,0.6160995,28.09,0.3339288690181892
Luxembourg,1998,LUX,59.459457,1.223569,High-income countries,2050,TRUE,52,5.2,0.85455,27.040000000000003,2.283380629427917
Luxembourg,1999,LUX,63.88889,0.99029297,High-income countries,2050,TRUE,51,5.1,1.223569,26.009999999999998,1.9209615293756421
Luxembourg,2000,LUX,59.999996,1.295881,High-income countries,2050,TRUE,50,5,0.99029297,25,2.418046587599475
Luxembourg,2001,LUX,80.45977,1.1862816,High-income countries,2050,TRUE,49,4.9,1.295881,24.010000000000005,0.4230122037179527
Luxembourg,2002,LUX,94.64286,0.97544456,High-income countries,2050,TRUE,48,4.8,1.1862816,23.04,-1.0330091070827265
Luxembourg,2003,LUX,94.982086,0.8717486,High-income countries,2050,TRUE,47,4.7,0.97544456,22.090000000000003,-1.1095189419675862
Luxembourg,2004,LUX,94.36202,1.0565047,High-income countries,2050,TRUE,46,4.6,0.8717486,21.159999999999997,-0.8915670189377707
Luxembourg,2005,LUX,93.731346,1.1083696,High-income countries,2050,TRUE,45,4.5,1.0565047,20.25,-0.8354533535691377
Luxembourg,2006,LUX,92.93785,1.3213212,High-income countries,2050,TRUE,44,4.4,1.1083696,19.360000000000003,-0.550368975582364
Luxembourg,2007,LUX,91.84953,2.4839628,High-income countries,2050,TRUE,43,4.3,1.3213212,18.49,-0.3908852209412892
Luxembourg,2008,LUX,89.70589,2.5845075,High-income countries,2050,TRUE,42,4.2,2.4839628,17.64,1.0331667764507326
Luxembourg,2009,LUX,91.42857,2.554479,High-income countries,2050,TRUE,41,4.1,2.5845075,16.81,1.21528079791789
Luxembourg,2010,LUX,91.666664,2.427856,High-income countries,2050,TRUE,40,4,2.554479,16,1.1660001405191238
Luxembourg,2011,LUX,90.90909,2.4906795,High-income countries,2050,TRUE,39,3.9,2.427856,15.209999999999999,0.7289834136777618
Luxembourg,2012,LUX,88.76812,2.9020607,High-income countries,2050,TRUE,38,3.8,2.4906795,14.44,1.4266658884421526
Luxembourg,2013,LUX,80.434784,3.5512846,High-income countries,2050,TRUE,37,3.7,2.9020607,13.690000000000001,2.8582821094386075
Luxembourg,2014,LUX,79.057594,4.2420316,High-income countries,2050,TRUE,36,3.6,3.5512846,12.96,3.0510572234944515
Luxembourg,2015,LUX,67.910446,4.903074,High-income countries,2050,TRUE,35,3.5,4.2420316,12.25,4.69667405938635
Luxembourg,2016,LUX,41.772152,5.2969394,High-income countries,2050,TRUE,34,3.4,4.903074,11.559999999999999,7.6056313944987375
Luxembourg,2017,LUX,33.333336,6.5263186,High-income countries,2050,TRUE,33,3.3,5.2969394,10.889999999999999,8.754364250863464
Luxembourg,2018,LUX,29.166668,6.964298,High-income countries,2050,TRUE,32,3.2,6.5263186,10.240000000000002,10.386724457124913
Luxembourg,2019,LUX,25.233644,7.7181797,High-income countries,2050,TRUE,31,3.1,6.964298,9.610000000000001,10.842498592334639
Luxembourg,2020,LUX,20.491802,10.604822,High-income countries,2050,TRUE,30,3,7.7181797,9,13.184954253401925
Luxembourg,2021,LUX,19.512194,9.927758,High-income countries,2050,TRUE,29,2.9,10.604822,8.41,14.187118066125906
Luxembourg,2022,LUX,14.166666,11.034748,High-income countries,2050,TRUE,28,2.8,9.927758,7.839999999999999,14.239838697063789
Luxembourg,2023,LUX,10.791368,12.572248,High-income countries,2050,TRUE,27,2.7,11.034748,7.290000000000001,16.100968567232446
Luxembourg,2024,LUX,9.615385,14.278366,High-income countries,2050,TRUE,26,2.6,12.572248,6.760000000000001,17.010319668875315
Malaysia,1986,MYS,74.69469,6.075053,,2050,TRUE,64,6.4,6.097408,40.96000000000001,
Malaysia,1987,MYS,71.76396,7.1046844,Lower-middle-income countries,2050,TRUE,63,6.3,6.075053,39.69,6.526034294802408
Malaysia,1988,MYS,70.67487,7.796464,Lower-middle-income countries,2050,TRUE,62,6.2,7.1046844,38.440000000000005,7.575911081715024
Malaysia,1989,MYS,75.62166,6.433416,Lower-middle-income countries,2050,TRUE,61,6.1,7.796464,37.209999999999994,7.271771202064599
Malaysia,1990,MYS,82.66858,4.644536,Lower-middle-income countries,2050,TRUE,60,6,6.433416,36,6.09461641118509
Malaysia,1991,MYS,83.39861,4.0963526,Lower-middle-income countries,2050,TRUE,59,5.9,4.644536,34.81,4.604500382946919
Malaysia,1992,MYS,86.3421,3.4966087,Upper-middle-income countries,2050,TRUE,58,5.8,4.0963526,33.64,3.6669748013963677
Malaysia,1993,MYS,86.085526,3.9368782,Upper-middle-income countries,2050,TRUE,57,5.7,3.4966087,32.49,3.3921427458613502
Malaysia,1994,MYS,83.69229,4.955903,Upper-middle-income countries,2050,TRUE,56,5.6,3.9368782,31.359999999999996,3.77877423268405
Malaysia,1995,MYS,86.649345,4.3428664,Upper-middle-income countries,2050,TRUE,55,5.5,4.955903,30.25,4.250862974674965
Malaysia,1996,MYS,90.29384,3.2411954,Upper-middle-income countries,2050,TRUE,54,5.4,4.3428664,29.160000000000004,3.188953838456066
Malaysia,1997,MYS,93.03749,2.2477603,Upper-middle-income countries,2050,TRUE,53,5.3,3.2411954,28.09,2.410478679928725
Malaysia,1998,MYS,93.05128,2.4977875,Upper-middle-income countries,2050,TRUE,52,5.2,2.2477603,27.040000000000003,1.886167576979699
Malaysia,1999,MYS,88.92176,3.9647648,Upper-middle-income countries,2050,TRUE,51,5.1,2.4977875,26.009999999999998,2.2791805850562596
Malaysia,2000,MYS,89.18455,3.471553,Upper-middle-income countries,2050,TRUE,50,5,3.9647648,25,3.5905657243998768
Malaysia,2001,MYS,91.23779,2.964407,Upper-middle-income countries,2050,TRUE,49,4.9,3.471553,24.010000000000005,2.829867957069535
